iedCode,reefer,teu,gross,arrivalLocationX,arrivalLocationY,arrivalLocationZ,released,numberOfArrivalContainersOnVessel,numberOfRemainOnBoardContainersOnVessel,numberOfDepartureContainersOnVessel,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m,is_raining,bad_weather_score,dwell_hours,iso_22GB,iso_22K2,iso_22P3,iso_22R1,iso_22T1,iso_22T6,iso_22U1,iso_25G1,iso_42G1,iso_42P3,iso_42U1,iso_45G0,iso_45G1,iso_45P3,iso_45R1,iso_45R5,iso_45U1,iso_4EG1,iso_L5G1,iso_OTHER,arrival_hour,arrival_dayofweek,arrival_month,arrival_is_weekend,arrival_hour_sin,arrival_hour_cos,arrival_month_sin,arrival_month_cos,eta_error_hours,arrivalPolCode_freq,arrivalVesselName_freq,service_Arctic Container Lines AS,service_BOERDE,"service_Baltic Sea, etc (UNIFEEDER) FLZ",service_CMA CGM EPIC,service_CMA CGM FAL 1,service_CMA CGM FAL3,service_CMA CGM FEMEX,service_Diverse (absolute Ausnahme NUR Hauptschiffe),service_EUROMAR,service_FLX FINLAND EXPRESS,service_HSUD NEO SAMBA SAEC 1,service_IOS - ME 1,service_LEVANTE,service_MAE EUROSAL/SAWC,service_MAERSK E27,service_MAERSK Extra,service_MSC BRITANNIA,service_MSC EQUADOR/ BALTIC,service_MSC GREECE TURKEY,service_MSC IPAK,service_MSC NWC to IPAK,service_MSC SAF - SÜDAFRIKA,service_MSC SWAN,service_MSC-EXTRA,service_MSC/ZIM ISRAEL,service_NE 2,service_NE 2 / AE1,service_NE 4,service_NE 4 / AE 5,service_NEMO / AUSTRALIEN,service_NWL-Barge,service_Norwegen (NORTH SEA CONTAINER LINE),service_Norwegendienst Westküste,service_PLX POLAND,service_RFS FEEDER IE1,service_RFS FEEDER IE2,service_SBX BALTIC UNIF/CMA/ OOCL,service_SWX 2 SERVICE,service_WALTER LAUK,service_X-PRESS FEEDER,line_8,line_27,line_28,line_32,line_33,line_42,line_64,line_67,line_68,line_70,line_77,line_91,line_160,line_161,line_163,line_167,line_196,line_322,arrivalType_BINNEN,arrivalType_FEEDER,arrivalType_OCEAN_CARRIER,arrivalType_SCHUTE,arrivalServiceCode_freq,type_AC,type_DC,type_DO,type_FC,type_FR,type_OH,type_OT,type_PL,type_RF,type_SR,type_TK,snapshot_time,arrival_year,snapshot_year,snapshot_date,snapshot_hour,snapshot_minute,snapshot_second,containerId,vessel_total_load,vessel_arrival_fraction,vessel_remain_fraction,vessel_departure_fraction,arrival_to_departure_container_ratio,abs_eta_error_hours,late_arrival_flag,very_late_arrival_flag,early_arrival_flag,port_container_count,import_count,export_count,unique_vessels,unique_services,unique_ports_of_loading,import_export_ratio,rolling_7d_port_count,rolling_7d_import_count,rolling_7d_export_count,rolling_14d_port_count,rolling_14d_import_count,rolling_14d_export_count,rolling_30d_port_count,rolling_30d_import_count,rolling_30d_export_count,raw_arrivalPolCode,raw_arrivalVesselName,raw_arrivalServiceName,raw_arrivalServiceCode,dwell_bucket,pol_bucket_mean_smooth,pol_dwell_mean_smooth,pol_dwell_median,pol_dwell_p90,pol_count,vessel_bucket_mean_smooth,vessel_dwell_mean_smooth,vessel_dwell_median,vessel_dwell_p90,vessel_count,service_bucket_mean_smooth,service_dwell_mean_smooth,service_dwell_median,service_dwell_p90,service_count
0,0,2,29670,70,15,6,1,2426,1405,868,16.1,85,0.0,0.0,3,100,11.5,23.0,0,1,54.24111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,10,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,51.969722222222224,0.1421049474091012,0.0230914435675031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0999712569904115,0,1,0,0,0,0,0,0,0,0,0,2024-10-29 01:55:43+00:00,2024,2024,2024-10-29,1,55,43,APHU6646674,4699,0.5162800595871462,0.2989997871887636,0.1847201532240902,2.794930875576037,51.969722222222224,1,0,0,20125,14860,5265,109,25,154,2.822412155745489,19637.33333333333,14678.666666666666,4958.666666666667,19637.33333333333,14678.666666666666,4958.666666666667,19637.33333333333,14678.666666666666,4958.666666666667,CNSHA,CMA CGM BOUGAINVILLE,CMA CGM FAL 1,197,1,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.5942378042038152,90.86967781644796,78.53666666666666,171.53952777777818,2200,1,85,67,181,11507
0,0,1,19845,43,8,12,1,3090,794,2063,14.9,69,0.0,0.0,1,36,20.2,34.9,0,1,46.04833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,10,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,42.20805555555555,0.1055138477507781,0.0224636174781202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1068165582059897,0,1,0,0,0,0,0,0,0,0,0,2024-10-27 01:55:36+00:00,2024,2024,2024-10-27,1,55,36,MSDU1165514,5947,0.5195897090970237,0.1335126954767109,0.3468975954262653,1.4978187106156082,42.20805555555555,1,0,0,18647,13967,4680,109,24,156,2.984401709401709,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,MYTPP,MAERSK HOUSTON,2M AE7 / CONDOR,182,1,1.6009027728821963,91.89612869980428,77.52472222222222,175.85505555555557,12395,1.334988434571751,80.56843551059043,58.76861111111111,174.99555555555557,2321,1,90,65,197,13997
0,0,2,8405,46,1,84,1,1807,3614,1632,13.9,91,0.0,0.0,1,45,7.3,16.6,0,0,305.31944444444446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,19.308333333333337,0.0785745278399015,0.0170559420949021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0600254501211113,0,1,0,0,0,0,0,0,0,0,0,2025-04-29 01:55:23+00:00,2025,2025,2025-04-29,1,55,23,HAMU4108873,7053,0.2562030341698568,0.5124060683397136,0.2313908974904296,1.1072303921568627,19.308333333333337,0,0,0,21844,13081,8763,109,27,109,1.4927536231884058,19035.0,10591.0,8444.142857142857,20267.85714285714,11491.5,8776.714285714286,21274.13333333333,12285.3,8989.4,CNYTN,MATZ MAERSK,NE 4,220,3,1.4360716886412628,82.93904728858092,66.56361111111111,169.73122222222224,9855,1.815971936507332,110.54885720297465,127.12388888888889,210.4544444444444,1408,1,72,44,169,6483
0,0,1,23160,35,16,84,1,1139,2781,951,18.1,59,0.0,0.0,1,33,10.9,21.6,0,0,16.73361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,4.219722222222222,0.0381690358963054,0.0007408347854718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029065321977519,0,1,0,0,0,0,0,0,0,0,0,2025-05-03 01:56:00+00:00,2025,2025,2025-05-03,1,56,0,OOLU0561565,4871,0.233832888523917,0.5709299938411004,0.1952371176349825,1.1976866456361726,4.219722222222222,0,0,0,16733,10477,6256,106,29,103,1.6747122762148337,19545.285714285717,11415.857142857143,8129.428571428572,19741.785714285717,11271.0,8470.857142857143,20954.733333333334,11968.3,8986.9,INMUN,APL SALALAH,CMA CGM EPIC,218,0,1.4362059398135465,83.10799629986992,64.03277777777778,178.44027777777777,4311,1.1039427947774738,56.95199101329775,67.34305555555555,85.57805555555555,261,1,87,61,189,3480
0,0,2,26611,18,1,18,1,920,2446,1528,10.6,72,0.0,0.0,3,100,12.5,27.4,0,1,87.25111111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,3,0,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,18.58416666666667,0.0290655576002533,0.0062308251448534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.029065321977519,0,1,0,0,0,0,0,0,0,0,0,2025-04-01 01:55:47+00:00,2025,2025,2025-04-01,1,55,47,MAGU5470125,4894,0.1879852881078872,0.4997956681651001,0.3122190437270126,0.6020942408376964,18.58416666666667,0,0,0,23748,14801,8948,114,30,154,1.6541126508717032,22509.285714285717,16727.85714285714,5782.0,21878.92857142857,16270.785714285714,5608.428571428572,21393.7,15886.65,5507.7,INNSA,CMA CGM COLUMBA,CMA CGM EPIC,218,2,1.1967781216755382,71.42677877269672,51.34444444444444,166.11991666666663,3640,1.880011084381077,110.42331705868376,83.05416666666666,205.98905555555555,695,1,87,61,189,3480
0,0,2,12875,58,3,90,1,698,2127,746,6.0,100,0.0,0.0,3,96,7.3,12.6,0,1,13.004722222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,0,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001,2.450833333333333,0.0151668831504034,0.0065698512331201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0408429794501434,0,1,0,0,0,0,0,0,0,0,0,2024-10-27 01:55:36+00:00,2024,2024,2024-10-27,1,55,36,TCKU7016381,3571,0.1954634556146737,0.5956314757770933,0.208905068608233,0.935656836461126,2.450833333333333,0,0,0,18647,13967,4680,109,24,156,2.984401709401709,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,MAMED,SAN ANTONIO MAERSK,HSUD NEO SAMBA SAEC 1,186,0,1.4464912442326836,81.29404679653871,65.34222222222222,151.378,1873,1.793741559654004,101.31652475863676,98.62944444444445,190.4719166666667,522,2,90,74,187,4777
0,0,2,9994,66,8,90,1,1350,2151,1151,13.2,84,0.0,0.0,2,51,16.8,29.5,0,0,37.53888888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,6,10,1,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,33.437777777777775,0.0418955325290648,0.0118059208185736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0327502874300958,0,1,0,0,0,0,0,0,0,0,0,2024-10-30 01:56:15+00:00,2024,2024,2024-10-30,1,56,15,TGBU9313254,4652,0.2901977644024076,0.4623817712811693,0.247420464316423,1.1728931364031276,33.437777777777775,1,0,0,20439,14793,5654,110,25,154,2.616377785638486,19837.75,14707.25,5132.5,19837.75,14707.25,5132.5,19837.75,14707.25,5132.5,LKCMB,APL BOSTON,NEMO / AUSTRALIEN,195,1,1.4417025319088888,86.14855354178376,64.96055555555554,184.55588888888892,4848,1.3055451350819751,81.85654257957806,51.74194444444444,196.3142777777778,1352,1,84,65,180,4323
0,0,2,24840,22,12,84,1,820,2371,1189,11.3,61,0.0,0.0,3,98,7.5,16.6,0,1,35.676944444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,4,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,22.95694444444445,0.0290655576002533,0.0077041237012719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029065321977519,0,1,0,0,0,0,0,0,0,0,0,2025-04-12 01:56:17+00:00,2025,2025,2025-04-12,1,56,17,SEKU4362640,4380,0.1872146118721461,0.541324200913242,0.2714611872146119,0.6896551724137931,22.95694444444445,0,0,0,21637,12047,9590,112,31,118,1.256204379562044,22405.571428571428,12757.42857142857,9648.857142857143,22129.92857142857,13267.785714285714,8863.0,21710.733333333334,14714.066666666668,6997.366666666667,INNSA,APL GWANGYANG,CMA CGM EPIC,218,0,1.1967781216755382,71.42677877269672,51.34444444444444,166.11991666666663,3640,1.0352900375477898,68.45661651583777,46.29972222222222,170.30972222222223,921,1,87,61,189,3480
0,0,2,14854,10,13,78,1,2426,1405,868,13.1,90,0.0,0.0,1,28,8.7,10.8,0,0,118.92722222222224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,10,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,30.88888888888889,0.1421049474091012,0.0230914435675031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0999712569904115,0,1,0,0,0,0,0,0,0,0,0,2024-10-31 01:55:54+00:00,2024,2024,2024-10-31,1,55,54,CMAU3414550,4699,0.5162800595871462,0.2989997871887636,0.1847201532240902,2.794930875576037,30.88888888888889,1,0,0,21144,15455,5690,109,25,163,2.716168717047452,20099.0,14856.8,5244.0,20099.0,14856.8,5244.0,20099.0,14856.8,5244.0,CNSHA,CMA CGM BOUGAINVILLE,CMA CGM FAL 1,197,2,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.5942378042038152,90.86967781644796,78.53666666666666,171.53952777777818,2200,1,85,67,181,11507
0,0,1,22636,43,16,10,1,3064,1972,1987,12.1,93,0.0,0.0,3,97,8.7,15.5,0,1,110.28777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,10,1,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001,18.88055555555556,0.1421049474091012,0.017678187507935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0999712569904115,0,1,0,0,0,0,0,0,0,0,0,2024-10-27 01:55:36+00:00,2024,2024,2024-10-27,1,55,36,CAIU2063210,7023,0.4362807916844653,0.2807916844653282,0.2829275238502065,1.5420231504781077,18.88055555555556,0,0,0,18647,13967,4680,109,24,156,2.984401709401709,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,18647.0,13967.0,4680.0,CNSHA,CMA CGM GRACE BAY,CMA CGM FAL 1,197,2,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.635028733220165,97.50082089079856,73.76569444444445,215.4838333333336,2344,1,85,67,181,11507
1,0,2,28640,70,8,22,1,1329,3665,91,12.2,98,0.0,0.0,3,100,13.3,23.4,0,1,130.20888888888888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,10,0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,15.240555555555556,0.0634076446894981,0.0114166686431562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0346311406788931,0,1,0,0,0,0,0,0,0,0,0,2024-11-05 01:56:46+00:00,2024,2024,2024-11-05,1,56,46,CAAU7809146,5085,0.2613569321533923,0.7207472959685349,0.0178957718780727,14.604395604395604,15.240555555555556,0,0,0,21261,15808,5453,101,26,177,2.8989547038327528,21048.714285714286,15455.42857142857,5594.571428571428,20625.3,15222.4,5403.8,20625.3,15222.4,5403.8,CNNGB,MSC VIRGO,MSC SWAN,176,3,1.5419889036138288,90.5484135515252,71.98638888888888,188.08083333333337,7737,1.8935138453919016,110.6669449879025,102.23833333333332,223.55727777777776,1058,2,93,73,200,4059
0,0,1,7900,33,0,14,1,1203,2991,1271,13.6,45,0.0,0.0,1,42,15.0,37.4,0,1,7.496111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,6.935,0.0362311460337435,0.0112506435217416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0600254501211113,0,1,0,0,0,0,0,0,0,0,0,2025-04-10 01:56:00+00:00,2025,2025,2025-04-10,1,56,0,HLBU4108847,5465,0.220128087831656,0.5473010064043916,0.2325709057639524,0.946498819826908,6.935,0,0,0,21447,12084,9363,111,31,123,1.2906119833386736,22282.14285714286,12620.857142857143,9662.285714285714,22477.285714285717,14220.142857142857,8258.0,21623.96551724138,14876.551724137931,6748.137931034483,CNTAO,CAP SAN JUAN,NE 4,220,0,1.3266731263780869,79.95807773081013,53.66222222222222,174.7458888888889,4303,0.8257540908076995,53.06342610489388,34.86513888888889,119.43644444444443,1184,1,72,44,169,6483
1,0,2,13400,10,10,88,0,653,2334,807,21.9,48,0.0,0.0,2,70,4.9,24.1,0,0,51.95194444444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2,4,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.8186111111111112,0.0418955325290648,0.006281051232004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.029065321977519,0,1,0,0,0,0,0,0,0,0,0,2025-04-22 01:55:55+00:00,2025,2025,2025-04-22,1,55,55,TCNU4308609,3794,0.1721138639957828,0.6151818661043753,0.2127042698998418,0.8091697645600991,1.8186111111111112,0,0,0,20199,11388,8811,101,28,100,1.292475314947225,21500.714285714286,12392.0,9109.285714285714,21745.571428571428,12462.714285714286,9283.357142857143,22008.266666666663,13766.533333333333,8242.333333333334,LKCMB,CMA CGM PELLEAS,CMA CGM EPIC,218,1,1.4417025319088888,86.14855354178376,64.96055555555554,184.55588888888892,4848,1.4564535120263788,86.57895443479809,52.805,182.4608333333333,756,1,87,61,189,3480
0,1,2,6780,50,3,76,1,1248,1592,1800,16.5,67,0.1,0.1,51,100,20.2,47.2,1,3,50.83305555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,6,4,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,7.485833333333333,0.0381690358963054,0.0114724754066569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0601928851284226,0,0,0,0,0,0,0,0,1,0,0,2025-04-17 01:55:30+00:00,2025,2025,2025-04-17,1,55,30,HLBU9597437,4640,0.2689655172413793,0.3431034482758621,0.3879310344827586,0.6933333333333334,7.485833333333333,0,0,0,21591,12432,9161,110,29,110,1.357057089837354,21928.285714285717,12633.285714285714,9295.714285714286,22105.214285714286,12627.07142857143,9479.0,21967.466666666667,14330.366666666669,7637.666666666667,INMUN,AL RIFFA,IOS - ME 1,221,1,1.4362059398135465,83.10799629986992,64.03277777777778,178.44027777777777,4311,1.1702721341216495,74.18729559275396,50.54986111111111,207.26486111111112,1332,1,80,56,190,7396
0,0,2,16687,62,12,20,1,4132,1101,1484,8.6,88,0.0,0.0,1,40,6.5,20.2,0,0,57.30444444444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,1,0.0,1.0,0.4999999999999999,-0.8660254037844387,30.37611111111111,0.1055138477507781,0.0023090048398415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1196351033073995,0,1,0,0,0,0,0,0,0,0,0,2025-05-06 01:55:38+00:00,2025,2025,2025-05-06,1,55,38,TGHU6110928,6717,0.6151555754056871,0.1639124609200536,0.2209319636742593,2.784366576819407,30.37611111111111,1,0,0,21102,13290,7812,100,28,109,1.7012288786482337,19929.42857142857,12404.42857142857,7525.0,19364.714285714286,11376.785714285714,7988.0,20856.033333333333,12109.766666666666,8746.666666666666,MYTPP,MUMBAI MAERSK,NE 2 / AE1,219,1,1.6009027728821963,91.89612869980428,77.52472222222222,175.85505555555557,12395,0.9743883526161882,51.21739729942953,51.18277777777778,81.04383333333334,948,1,51,51,81,948
0,0,1,3708,3,11,18,1,2513,0,0,4.3,98,0.0,0.0,3,97,6.0,10.1,0,1,9.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,11,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,37.25305555555556,0.1421049474091012,0.0047156715158093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1068165582059897,0,1,0,0,0,0,0,0,0,0,0,2024-11-12 01:55:45+00:00,2024,2024,2024-11-12,1,55,45,FCIU4033595,2513,1.0,0.0,0.0,,37.25305555555556,1,0,0,23772,18541,5231,110,27,205,3.544446568533741,21985.285714285717,16773.714285714286,5211.571428571428,21517.0,16114.57142857143,5403.071428571428,21185.29411764706,15861.176470588236,5324.64705882353,CNSHA,MAERSK CINCINNATI,2M AE7 / CONDOR,182,0,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,0.9010982704533648,51.14854801105689,49.35611111111111,80.05072222222222,1353,1,90,65,197,13997
1,0,2,25940,28,3,82,0,43,143,154,5.7,99,0.0,0.0,3,100,2.6,7.9,0,1,111.50833333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,11,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,2.473888888888889,0.0008691903415234,0.0009096502450614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0026957036177123,0,1,0,0,0,0,0,0,0,0,0,2024-11-11 01:56:07+00:00,2024,2024,2024-11-11,1,56,7,MEDU4197009,340,0.1264705882352941,0.4205882352941176,0.4529411764705882,0.2792207792207792,2.473888888888889,0,0,0,23965,18761,5204,111,27,207,3.60511145272867,21626.571428571428,16383.285714285714,5243.285714285715,21256.5,15851.642857142857,5405.5,21023.625,15693.6875,5330.5,CATOR,X-PRESS MULHACEN,X-PRESS FEEDER,105,2,2.4667361871269318,208.8488087452534,288.19097222222223,298.97475000000003,94,2.517523216924366,203.89408092824516,271.6736111111111,298.7173611111112,106,2,177,176,295,266
1,0,2,8262,14,6,8,0,89,0,47,9.1,94,0.0,0.0,3,100,1.9,5.8,0,1,25.06388888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1,4,0,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,7.064722222222223,0.0001088231888263,0.0009612715012996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0025519885697701,0,1,0,0,0,0,0,0,0,0,0,2025-04-25 01:56:39+00:00,2025,2025,2025-04-25,1,56,39,UETU5815688,136,0.6544117647058824,0.0,0.3455882352941176,1.893617021276596,7.064722222222223,0,0,0,17527,9126,8401,94,28,105,1.0862992500892752,19938.285714285717,11126.142857142857,8812.285714285714,20955.0,11907.785714285714,9047.714285714286,21688.066666666666,13127.9,8560.8,NOIKR,SILVER MARY,Norwegen (NORTH SEA CONTAINER LINE),83,0,1.5873524300796815,93.73716047537634,84.16944444444445,117.17305555555556,11,1.660799446907186,101.66173273467489,97.49777777777778,256.54911111111136,115,2,127,102,272,290
0,0,1,22100,87,2,72,1,3080,4896,1817,7.8,96,0.0,0.0,3,85,5.7,14.4,0,1,90.65611111111112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.009722222222225,0.1421049474091012,0.019823957564537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1111475437284427,0,0,0,0,0,0,0,0,0,0,1,2025-04-29 01:55:23+00:00,2025,2025,2025-04-29,1,55,23,TCVU2317585,9793,0.3145103645461043,0.4999489431226386,0.185540692331257,1.6951018161805174,10.009722222222225,0,0,0,21844,13081,8763,109,27,109,1.4927536231884058,19035.0,10591.0,8444.142857142857,20267.85714285714,11491.5,8776.714285714286,21274.13333333333,12285.3,8989.4,CNSHA,CMA CGM MONTMARTRE,CMA CGM FAL3,152,2,1.5218538245063848,87.68871956627122,71.08833333333334,180.4027222222222,16577,1.4798172138034904,81.92267135057612,75.17972222222222,171.07022222222224,3438,2,85,74,172,12962
